hhid,round,comment,memberid,s2q2,s2q3,s2q5,s2q27,s2q20,s2q20b,s2q17,s2q17b,s2q18,s2q4b,s2q4a,s2q6,s2q7,s2q8a,s2q8b,s2q8c,s2q24,s2q21,s2q22,s2q23a,s2q23b,s2q23c,s2q23d,s2q23e,s2q9,s2q10,s2q11,s2q12,s2q13,s2q14,s2q25a,s2q25,s2q25a_r6,s2q25_r6,s2q26,s2q28,s2q29,s2q29a,s2q30,s2q31,s2q31b,s2q31c,s2q32,s2q32b,s2q32c
11057,7,,2,Male,56,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,Yes,Yes,No,,Yes,Yes,Feature phone
11057,7,,3,Male,27,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Smartphone
11057,7,,4,Female,26,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Smartphone
11057,7,,5,Female,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11057,7,,6,Male,12,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11057,7,,7,Male,15,Spouse's parent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11057,7,,8,Male,13,Spouse's parent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11057,7,,9,Female,15,Spouse's parent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11060,4,0,1,Male,45,Head,,,,,,,,,Married,1,2,,,,Yes,Yes,3,4,5,,,,,,,,,,,,,,,,,,,,,,,
11060,4,0,2,Female,34,Spouse/consensual partner,,,,,,,,,Married,,,,,1,Yes,Yes,3,4,5,,,,,,,,,,,,,,,,,,,,,,,
11060,4,0,3,Female,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
11060,4,0,4,Female,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
11060,4,0,5,Female,3,Son/daughter,,,,,,,2009,July,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
11060,5,0,1,Male,46,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,No,,,,,,,,,,,,,
11060,5,0,2,Female,35,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,No,,,,,,,,,,,,,
11060,5,0,3,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never married,No,,,,,,,,,,,,,
11060,5,0,4,Female,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,5,0,5,Female,4,Son/daughter,,,,,,,2009,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,6,0,1,Male,48,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,No,,,,,,,,,,,
11060,6,0,2,Female,37,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,No,,,,,,,,,,,
11060,6,0,3,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never married,No,,,,,,,,,,,
11060,6,0,4,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never married,No,,,,,,,,,,,
11060,6,0,5,Female,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,6,0,6,Female,1,Son/daughter,,Birth,,,,,2014,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,7,,1,Male,45,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,Yes,Yes,No,,Yes,Yes,Feature phone
11060,7,,2,Female,36,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,2,No,Yes,Yes,link removed,No,,
11060,7,,3,Female,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,No,,
11060,7,,4,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11060,7,,5,Female,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11060,7,,6,Male,4,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
11060,7,,7,Female,2,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
11061,4,0,1,Male,24,Head,,,,,,,,,Never married,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061,4,0,2,Female,18,Spouse/consensual partner,,,,,,,,,Married,,,,,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061,5,0,1,Male,25,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,No,,,,,,,,,,,,,
11061,5,0,2,Female,19,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,No,,,,,,,,,,,,,
11061,6,0,1,Male,27,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,No,,,,,,,,,,,
11061,6,0,2,Female,21,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,No,,,,,,,,,,,
11061,6,0,3,Male,15,Other relative,,Work,,,,,,,Never married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061,7,,1,Male,35,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,1,Yes,Yes,Yes,link removed,Yes,Yes,Basic phone
11061,7,,2,Female,30,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Basic phone
11061,7,,3,Male,3,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
11061,7,,4,Male,1,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
11064,3,0,1,Male,32,Head,,,,,,,,,Married,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11064,3,0,2,Female,29,Spouse/consensual partner,,,,,,,,,Married,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11064,3,0,3,Male,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
11064,3,0,4,Female,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
11064,3,0,5,Male,4,Son/daughter,,,,,,,2007,May,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
11064,4,0,1,Male,33,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
11064,4,0,2,Female,30,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
11064,4,0,3,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
11064,4,0,4,Female,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11064,4,0,5,Male,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11064,7,,1,Male,49,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,1,Yes,Yes,Yes,link removed,Yes,Yes,Smartphone
11064,7,,2,Female,38,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Feature phone
11064,7,,3,Male,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11064,7,,4,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11064,7,,5,Male,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11067,5,0,1,Male,79,Head,,,,,,,,,Married,1,2,,,,Yes,Yes,3,4,5,,,,,,,,,,,,,,,,,,,,,,,
11067,5,0,2,Female,56,Spouse/consensual partner,,,,,,,,,Married,,,,,1,Yes,Yes,3,4,5,,,,,,,,,,,,,,,,,,,,,,,
11067,5,0,3,Male,20,Son/daughter,,,,,,,,,Never married,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067,5,0,4,Male,14,Son/daughter,,,,,,,,,Never married,,,,,,No,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
11067,5,0,5,Male,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
11067,6,1,1,Male,81,Left the household,,,,Death,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067,6,1,2,Female,58,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
11067,6,0,3,Male,22,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
11067,6,0,4,Male,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
11067,6,0,5,Male,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067,6,0,6,Male,2,Grandchild,,Adopted,,,,,2013,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067,7,,1,Female,52,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,1,Yes,Yes,Yes,link removed,Yes,Yes,Basic phone
11067,7,,2,Male,13,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11067,7,,3,Male,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
11068,4,0,1,Female,50,Head,,,,,,,,,Widowed,,,,,,Yes,Yes,2,3,4,,,,,,,,,,,,,,,,,,,,,,,
11068,4,0,2,Male,23,Son/daughter,,,,,,,,,Never married,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068,4,0,3,Male,19,Son/daughter,,,,,,,,,Never married,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068,4,0,4,Male,12,Son/daughter,,,,,,,,,Never married,,,,,,No,,,,,,,No,,,Yes,Yes,1,,,,,,,,,,,,,,,
11068,4,0,5,Female,8,Grandchild,,,,,,,,,,,,,,,,,,,,,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,
11068,5,0,1,Female,51,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
11068,5,0,2,Male,24,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
11068,5,0,3,Male,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
11068,5,0,4,Male,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
11068,5,0,5,Female,9,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068,6,0,1,Female,53,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
11068,6,0,2,Male,26,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
11068,6,0,3,Male,22,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
11068,6,0,4,Male,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
11068,6,0,5,Female,11,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never married,No,,,,,,,,,,,
12001,1,,1,Male,98,Head,,,,,,,,,Married,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,1,,2,Female,98,Spouse/consensual partner,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,1,,3,Male,15,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12001,1,,4,Female,13,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12001,1,,5,Male,11,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12001,1,,6,Male,9,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12001,1,,7,Female,7,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12001,1,,8,Female,5,Son/daughter,,,,,,,2004,November,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12001,1,,9,Female,2,Son/daughter,,,,,,,2007,February,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12001,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,3,0,1,Male,54,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,2,Female,48,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,3,Male,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,4,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,5,Male,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,6,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,7,Female,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,8,Female,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,9,Female,4,Son/daughter,,,,,,,2008,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,3,0,10,Male,0,Son/daughter,,Birth,,,,,2011,August,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12001,4,0,1,Male,55,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,4,0,2,Female,49,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,4,0,3,Male,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,4,0,4,Female,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,4,0,5,Male,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,4,0,6,Male,12,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,4,0,7,Female,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,4,0,8,Female,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,4,0,9,Female,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,4,0,10,Male,1,Son/daughter,,,,,,,2011,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,5,0,1,Male,56,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,5,0,2,Female,50,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,5,0,3,Male,19,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,5,0,4,Female,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,5,0,5,Male,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,5,0,6,Male,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,5,0,7,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12001,5,0,8,Female,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,5,0,9,Female,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,5,0,10,Male,2,Son/daughter,,,,,,,2011,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,6,0,1,Male,58,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12001,6,0,2,Female,52,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12001,6,0,3,Male,21,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12001,6,0,4,Female,19,Left the household,,,,Marriage,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,6,0,5,Male,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12001,6,0,6,Male,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12001,6,0,7,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12001,6,0,8,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12001,6,0,9,Female,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,6,0,10,Male,4,Son/daughter,,,,,,,2011,Don’t Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,7,,1,Male,59,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,Yes,Yes,Yes,link removed,No,,
12001,7,,2,Female,48,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,2,No,Yes,Yes,link removed,Yes,Yes,Basic phone
12001,7,,3,Male,21,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,Yes,Yes,Basic phone
12001,7,,4,Male,19,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,Yes,Yes,Basic phone
12001,7,,5,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
12001,7,,6,Male,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
12001,7,,7,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
12002,1,,1,Male,35,Head,,,,,,,,,Married,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,1,,2,Female,29,Spouse/consensual partner,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,1,,3,Female,9,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12002,1,,4,Male,5,Son/daughter,,,,,,,2004,August,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12002,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12002,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12002,3,0,1,Male,37,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,3,0,2,Female,31,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,3,0,3,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,3,0,4,Male,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,3,0,5,Female,0,Son/daughter,,Birth,,,,,2011,May,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12002,4,0,1,Male,38,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12002,4,0,2,Female,32,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12002,4,0,3,Female,12,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12002,4,0,4,Male,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,4,0,5,Female,1,Son/daughter,,,,,,,2011,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,5,0,1,Male,39,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12002,5,0,2,Female,33,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12002,5,0,3,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12002,5,0,4,Male,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,5,0,5,Female,2,Son/daughter,,,,,,,2011,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,6,0,1,Male,41,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12002,6,0,2,Female,35,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12002,6,0,3,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12002,6,0,4,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
12002,6,0,5,Female,4,Son/daughter,,,,,,,2011,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,6,0,6,Female,2,Son/daughter,,Birth,,,,,2013,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,6,0,7,Female,14,Not related,,Work,,,,,,,Never married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,7,,1,Male,45,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,Yes,No,,,Yes,Yes,Basic phone
12002,7,,2,Female,34,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,2,No,Yes,Yes,link removed,Yes,Yes,Basic phone
12002,7,,3,Male,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,No,,
12002,7,,4,Female,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
12002,7,,5,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
12002,7,,6,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
12002,7,,7,Male,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
12002,7,,8,Female,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
12002,7,,9,Female,2,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
12003,1,,1,Male,42,Head,,,,,,,,,Married,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,1,,2,Female,38,Spouse/consensual partner,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,1,,3,Female,13,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12003,1,,4,Female,11,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12003,1,,5,Male,9,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12003,1,,6,Male,6,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12003,1,,7,Male,5,Son/daughter,,,,,,,2004,December,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12003,1,,8,Male,2,Son/daughter,,,,,,,2008,September,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
12003,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12003,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12003,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12003,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
12003,3,0,1,Male,44,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,3,0,2,Female,40,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,3,0,3,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,3,0,4,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,3,0,5,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,3,0,6,Male,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,3,0,7,Male,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
